date,open,high,low,close,volume,ma5,ma10,ema12,ema26,MACD,DEA
2000-11-28,23.89,24.29,23.89,24.02,971452,24.198,24.472,24.28218359304698,24.031983673302495,0.2501999197444853,0.4420360802048388
2000-11-29,24.02,24.1,23.5,23.65,550143,23.972,24.356,24.18492457873206,24.0036885863912,0.1812359923408593,0.3898760626320429
2000-11-30,23.62,24.05,23.6,23.7,559500,23.798,24.237000000000002,24.110320797388663,23.981193135547407,0.12912766184125601,0.33772638247388553
2000-12-01,23.72,24.02,23.6,23.89,296010,23.84,24.176,24.0764252900981,23.97443808846982,0.10198720162827968,0.2905785463047644
2000-12-04,23.95,23.95,23.5,23.65,795430,23.782,24.066,24.010821399313777,23.950405637472056,0.06041576184172115,0.24454598941215572
2000-12-05,23.7,24.1,23.6,23.96,379004,23.77,23.984,24.003002722496273,23.951116330992644,0.05188639150362917,0.2060140698304504
2000-12-06,23.96,24.53,23.95,24.28,1005389,23.895999999999997,23.934,24.045617688266077,23.975478084252448,0.07013960401362951,0.1788391766670862
2000-12-07,24.2,24.2,23.74,23.87,429427,23.93,23.863999999999997,24.01859958237899,23.967664892826342,0.05093468955264768,0.1532582792441985
2000-12-08,23.8,23.99,23.6,23.74,338357,23.9,23.869999999999997,23.975738108166837,23.950800826691058,0.024937281475779116,0.12759407969051462
2000-12-11,23.65,23.65,23.12,23.29,769956,23.828,23.805,23.87023993767963,23.901852617306535,-0.03161267962690317,0.09575272782703106
2000-12-12,23.3,23.52,23.0,23.41,409145,23.718,23.744,23.799433793421226,23.865419090098644,-0.06598529667741815,0.06340512292614123
2000-12-13,23.41,23.57,23.12,23.45,212587,23.552,23.724,23.745674748279498,23.834647305646893,-0.08897255736739496,0.03292958686743399
2000-12-14,23.45,23.56,23.25,23.28,174600,23.434,23.682,23.67403247931342,23.79356232004342,-0.11952984072999939,0.0024377013479473103
2000-12-15,23.15,23.44,23.05,23.42,289961,23.37,23.634999999999998,23.63495055941905,23.765891037077242,-0.13094047765819283,-0.024237934453280718
2000-12-18,23.45,24.08,23.0,23.93,640204,23.497999999999998,23.663,23.68034278104689,23.778047256553002,-0.09770447550611294,-0.03893124266384716
2000-12-19,23.93,23.98,23.65,23.69,184794,23.554000000000002,23.636,23.681828507039675,23.771525237549074,-0.08969673050939875,-0.04908434023295748
2000-12-20,23.79,24.54,23.62,24.46,856219,23.756,23.654,23.80154719826434,23.822523368100995,-0.02097616983665418,-0.043462706153696816
2000-12-21,24.5,24.68,24.2,24.27,830187,23.954,23.694000000000003,23.873616860069827,23.8556697852787,0.01794707479112745,-0.03118074996473196
2000-12-22,24.27,24.5,23.81,23.82,408181,24.034,23.702,23.865368112366777,23.853027578961758,0.012340533405019727,-0.02247649329078162
2000-12-25,23.86,24.05,23.68,24.01,363309,24.05,23.774,23.88761917200266,23.864655165705333,0.022964006297325312,-0.013388393373160234
2000-12-26,24.0,24.3,23.8,24.18,368087,24.148000000000003,23.851,23.932600837848405,23.888014042319753,0.044586795528651635,-0.0017933555927978594
2000-12-27,24.16,24.3,23.95,24.11,285700,24.078,23.917,23.959893016640958,23.904457446592364,0.05543557004859423,0.00965242953548056
2000-12-28,24.09,24.65,23.95,24.12,929285,24.048000000000002,24.000999999999998,23.984524860234657,23.920423561659597,0.06410129857506064,0.020542203343396577
2000-12-29,24.4,24.88,24.25,24.7,970792,24.224,24.129,24.094597958660096,23.978169964499628,0.11642799416046756,0.039719361506810776
2001-01-02,24.79,25.14,24.6,24.83,802209,24.387999999999998,24.219,24.20773673425085,24.041268485647805,0.16646824860304577,0.06506913892605778
2001-01-03,24.85,25.45,24.7,25.28,1518714,24.607999999999997,24.378,24.372700313596873,24.13302637559982,0.23967393799705405,0.09999009874025705
2001-01-04,25.38,25.38,24.96,25.0,862352,24.786,24.432,24.46920795765889,24.197246644073907,0.27196131358498477,0.1343843417092026
2001-01-05,25.0,25.1,24.81,24.93,506112,24.948,24.497999999999998,24.540099041095985,24.2515246704388,0.2885743706571837,0.16522234749879883
2001-01-08,24.9,25.28,24.65,24.86,551529,24.979999999999997,24.601999999999997,24.589314573235065,24.296596917072964,0.2927176561621003,0.19072140923145914
2001-01-09,24.86,25.1,24.66,24.86,439330,24.985999999999997,24.687,24.630958485045056,24.33833047877126,0.2926280062737945,0.2111027286399262
2001-01-10,24.88,25.2,24.81,25.06,529774,24.942,24.775,24.6969648719612,24.391787480343762,0.3051773916174376,0.2299176612354285
2001-01-11,25.0,25.5,24.96,25.19,1099540,24.98,24.883,24.772816430121015,24.45091433365163,0.3219020964693833,0.24831454828221947
2001-01-12,25.19,25.19,24.41,24.5,1266659,24.894,24.921,24.73084467164086,24.454550308936696,0.27629436270416363,0.2539105111666083
2001-01-15,24.3,24.3,23.61,23.65,955313,24.651999999999997,24.816,24.564560876003803,24.3949539897562,0.16960688624760323,0.23704978618280728
2001-01-16,23.51,23.81,23.39,23.7,461971,24.419999999999998,24.703,24.431551510464757,24.343475916440926,0.08807559402383092,0.207254947751012
2001-01-17,23.7,23.9,23.51,23.61,250718,24.13,24.536,24.305158970393258,24.289144367074933,0.01601460331832527,0.16900687886447466
2001-01-18,23.61,23.84,23.61,23.64,266683,23.82,24.4,24.202826821101986,24.241059599143455,-0.03823277804146841,0.12755894748328606
2001-01-19,23.65,24.14,23.64,24.11,425027,23.741999999999997,24.318,24.18854577170168,24.231351480688385,-0.042805708986705326,0.09348601618928779
2001-02-05,23.95,24.0,23.05,23.16,369574,23.644,24.148,24.03030796067065,24.151992111748505,-0.12168415107785435,0.05045198273585935
2001-02-06,23.01,23.38,22.6,22.99,290729,23.502000000000002,23.961,23.870260582105935,24.065918621989358,-0.19565803988342267,0.0012299782120029426
2001-02-07,23.1,23.1,22.38,22.41,431972,23.262,23.695999999999998,23.64560510793579,23.94325798332348,-0.2976528753876906,-0.058546592507935764
2001-02-08,22.4,22.4,20.7,20.73,816650,22.68,23.25,23.19705047594567,23.705238873447666,-0.5081883975019963,-0.1484749535067479
2001-02-09,20.74,21.47,20.73,21.39,735263,22.136000000000003,22.939,22.919042710415567,23.533739697636726,-0.6146969872211585,-0.24171936024963003
2001-02-12,21.48,21.5,20.7,21.3,377131,21.764000000000003,22.704,22.66995921650548,23.368277497811782,-0.6983182813063031,-0.33303914446096466
2001-02-13,21.3,21.43,21.0,21.15,273733,21.395999999999997,22.449,22.4361193370431,23.20396064612202,-0.7678413090789213,-0.419999577384556
2001-02-14,21.16,21.3,21.0,21.25,153057,21.163999999999998,22.213,22.25363943903647,23.059222820483352,-0.8055833814468834,-0.4971163381970215
2001-02-15,21.3,21.3,20.88,20.9,267600,21.198,21.939,22.045387217646244,22.899280389336436,-0.8538931716901921,-0.5684717048956556
2001-02-16,20.81,21.11,20.19,20.97,469175,21.113999999999997,21.625,21.879943030316053,22.75637073086707,-0.8764277005510159,-0.6300629040267276
2001-02-19,21.07,21.26,20.8,21.22,182631,21.098,21.431,21.778413333344353,22.642565491543582,-0.8641521581992286,-0.6768807548612278
2001-02-20,21.1,21.44,21.0,21.06,290148,21.080000000000002,21.238,21.66788820513753,22.52533841809591,-0.8574502129583799,-0.7129946464806582
2001-02-21,20.18,21.0,20.18,20.64,185653,20.958000000000002,21.061,21.509751558193294,22.385683720459177,-0.8759321622658831,-0.7455821496377032
2001-02-22,20.69,20.95,20.45,20.71,148055,20.919999999999998,21.059,21.38671285693279,22.261559000425162,-0.8748461434923733,-0.7714349484086372
2001-02-23,20.6,21.2,20.6,21.19,222456,20.964,21.039,21.35644934048159,22.182184259652928,-0.8257349191713388,-0.7822949425611776
2001-02-26,21.35,21.68,21.23,21.67,342693,21.054000000000002,21.076,21.404687903484422,22.14424468486382,-0.7395567813793988,-0.7737473103248218
2001-02-27,21.69,21.75,21.0,21.5,257526,21.142000000000003,21.110999999999997,21.419351302948357,22.09652285635539,-0.6771715534070317,-0.7544321589412638
2001-02-28,21.65,21.65,21.2,21.58,154126,21.330000000000002,21.144,21.44406648711015,22.05826190403277,-0.6141954169226196,-0.726384810537535
2001-03-01,21.4,21.7,21.31,21.62,167948,21.512,21.216,21.471133181400894,22.0257980592896,-0.5546648778887047,-0.6920408240077689
2001-03-02,21.62,21.84,21.5,21.62,374971,21.598000000000003,21.281,21.49403576887768,21.995738943786666,-0.501703174908986,-0.6539732941880123
2001-03-05,21.62,21.62,21.31,21.35,189800,21.534,21.294000000000004,21.471876419819576,21.9479064294321,-0.47603000961252206,-0.6183846372729143
2001-03-06,21.3,21.3,20.96,21.17,265322,21.468,21.305,21.425433893693487,21.890283730955648,-0.464849837262161,-0.5876776772707636
2001-03-07,21.15,21.3,21.08,21.17,246910,21.386000000000003,21.358,21.386136371586797,21.83692938051449,-0.45079300892769325,-0.5603007436021495
2001-03-08,21.18,21.78,21.11,21.61,364140,21.384000000000004,21.448,21.420576929804213,21.820119796772676,-0.39954286696846353,-0.5281491682754124
2001-03-09,21.61,21.9,21.6,21.66,330195,21.392000000000003,21.494999999999997,21.457411248295873,21.80825907108581,-0.3508478227899374,-0.4926888991783174
2001-03-12,21.89,22.35,21.7,22.13,460183,21.548000000000002,21.541000000000004,21.56088644086574,21.832091732486862,-0.27120529162112206,-0.44839217766687833
2001-03-13,22.13,22.14,21.69,21.83,322462,21.68,21.574,21.602288526886394,21.831936789339686,-0.22964826245329206,-0.4046433946241611
2001-03-14,21.75,22.3,21.75,22.3,261484,21.906,21.646,21.709628753519258,21.86660813827749,-0.15697938475823037,-0.35511059265097494
2001-03-15,22.29,22.75,22.2,22.63,629929,22.109999999999996,21.747,21.851224329900912,21.923155683590267,-0.07193135368935444,-0.29847474485865083
2001-03-16,22.7,22.7,22.1,22.32,463652,22.241999999999997,21.817,21.92334366376231,21.952551558879875,-0.029207895117565386,-0.24462137491043373
2001-03-19,22.3,22.47,22.11,22.37,222379,22.29,21.919,21.992060023183495,21.983473665629514,0.008586357553980406,-0.1939798284175509
2001-03-20,22.38,22.58,22.3,22.38,293167,22.4,22.04,22.05174309653988,22.012845986693996,0.038897109845883904,-0.14740444076486395
